PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20231252;12;2023;7640830;1;1;1;70;;2;3471.7856096;19;;2;1;96;1;;;47;1160000;1;24;0;8;1;5;2;2;;1;240000;8142;8142;22;2229;
20231252;12;2023;7640830;1;2;1;70;;2;3471.7856096;19;;1;1;12;3;;;47;1160000;1;12;0;8;3;1;2;2;;2;;9111;9111;97;9700;
20231252;12;2023;7640830;1;3;1;70;;2;3471.7856096;19;;1;1;2;1;;;47;1160000;2;;;;;;;2;;2;;4415;;;;
20231252;12;2023;7640830;1;4;1;70;;2;3471.7856096;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640831;1;2;1;70;;2;6589.6915093;19;1;;;;;;;;;1;7;0;3;1;4;2;2;;2;;.;5223;10;1081;
20231252;12;2023;7640832;1;2;1;70;;2;3384.7698225;19;1;;;;;;;;;1;72;0;7;1;8;2;2;;2;;.;9112;07;0722;
20231252;12;2023;7640832;1;4;1;70;;2;3384.7698225;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640833;1;2;1;70;;2;6108.2919311;19;1;;;;;2;5;;1500000;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640835;1;2;1;70;;2;6212.5335635;19;1;;;;;;;;;1;7;0;3;4;10;2;2;;2;;.;3253;84;8412;
20231252;12;2023;7640835;1;3;1;70;;2;6212.5335635;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640837;1;2;1;70;;2;3133.232255;19;1;;;;;;;;;1;180;0;4;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7640838;1;2;1;70;;2;3360.6333021;19;1;;;;;1;;40;1160000;1;60;0;3;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7640838;1;3;1;70;;2;3360.6333021;19;;1;1;10;1;;;44;1160000;1;2;2;7;1;3;2;2;;2;;5223;5223;10;1081;
20231252;12;2023;7640839;1;2;1;70;;2;5945.8581555;19;;2;1;20;4;;;48;1160000;1;24;0;6;3;1;2;2;;2;;9111;9111;97;9700;
20231252;12;2023;7640840;1;1;1;70;;2;5331.4416248;19;1;;;;;;;;;1;24;2;4;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7640841;1;1;1;70;;2;6545.0291485;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640842;1;2;1;70;;2;473.4793212;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640843;1;2;1;70;;2;706.57950291;73;1;;;;;2;5;;800000;1;60;0;3;1;3;2;2;;2;;.;5131;56;5611;
20231252;12;2023;7640843;1;4;1;70;;2;706.57950291;73;;1;1;1;7;;;48;500000;1;1;0;8;4;1;2;2;;2;;9211;9211;01;0123;
20231252;12;2023;7640844;1;2;1;70;;2;330.50500263;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640845;1;2;1;70;;2;1211.8129375;73;1;;;;;;;;;1;2;0;3;1;2;2;2;;2;;.;5120;56;5611;
20231252;12;2023;7640845;1;3;1;70;;2;1211.8129375;73;1;;;;;;;;;1;24;0;2;1;3;2;2;;2;;.;5131;56;5611;
20231252;12;2023;7640845;1;4;1;70;;2;1211.8129375;73;1;;;;;;;;;1;1;0;2;1;3;2;2;;2;;.;5131;56;5611;
20231252;12;2023;7640846;1;1;1;70;;2;493.70066669;73;1;;;;;;;;;1;3;1;6;1;4;2;2;;2;;.;5120;56;5611;
20231252;12;2023;7640846;1;2;1;70;;2;493.70066669;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640846;1;5;1;70;;2;493.70066669;73;1;;;;;2;4;;1000000;1;9;2;4;4;2;2;2;;2;;.;9211;01;0161;
20231252;12;2023;7640847;1;2;1;70;;2;662.36182711;73;1;;;;;;;;;1;48;0;4;1;2;2;2;;2;;.;9111;81;8121;
20231252;12;2023;7640847;1;3;1;70;;2;662.36182711;73;;1;1;6;1;;;48;1160000;1;6;0;6;1;2;2;2;;2;;5131;5131;56;5611;
20231252;12;2023;7640847;1;4;1;70;;2;662.36182711;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640848;1;2;1;70;;2;330.50500263;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640848;1;3;1;70;;2;330.50500263;73;1;;;;;;;;;1;48;0;5;5;3;2;2;;2;;.;1311;01;0123;
20231252;12;2023;7640850;1;1;1;70;;2;920.74480753;73;;1;1;6;4;;;48;1160000;1;12;0;3;1;3;2;2;;2;;5141;5131;56;5611;
20231252;12;2023;7640852;1;1;1;70;;2;473.4793212;73;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9111;81;8121;
20231252;12;2023;7640852;1;2;1;70;;2;473.4793212;73;1;;;;;;;;;1;240;0;5;1;8;2;3;;2;;.;7544;01;0112;
20231252;12;2023;7640853;1;1;1;70;;2;540.40685893;73;1;;;;;2;5;;500000;1;15;0;3;1;2;2;2;;2;;.;5414;93;9329;
20231252;12;2023;7640854;1;1;1;70;;2;703.83063228;73;1;;;;;;;;;1;60;0;6;1;5;2;3;;2;;.;6121;01;0141;
20231252;12;2023;7640855;1;1;1;70;;2;657.17029614;73;1;;;;;;;;;1;60;0;4;7;2;2;2;;2;;.;9211;01;0123;
20231252;12;2023;7640858;1;2;1;70;;2;1261.2983155;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640859;1;1;1;70;;2;730.57583323;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640861;1;2;1;70;;2;727.78110649;73;1;;;;;;;;;1;240;2;4;4;1;2;2;;2;;.;6111;01;0126;
20231252;12;2023;7640863;1;2;1;70;;1;647.44909113;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640864;1;3;1;70;;1;583.87511252;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640866;1;1;1;70;;1;567.12845179;73;1;;;;;;;;;1;56;2;4;2;10;2;2;;2;;.;3355;84;8412;
20231252;12;2023;7640869;1;3;1;70;;1;1199.2099912;73;1;;;;;2;4;;1000000;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640870;1;2;1;70;;1;952.419611;73;1;;;;;1;;48;1200000;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640870;1;3;1;70;;1;952.419611;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640870;1;4;1;70;;1;952.419611;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640870;1;5;1;70;;1;952.419611;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640873;1;2;1;70;;1;763.55036165;73;;2;1;48;2;;;48;1160000;1;10;0;6;1;5;2;2;;2;;2341;2341;85;8530;
20231252;12;2023;7640873;1;3;1;70;;1;763.55036165;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640877;1;3;1;70;;1;763.55036165;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640878;1;1;1;70;;1;778.89885003;73;;1;1;12;2;;;40;1160000;1;2;0;6;4;10;2;2;;2;;2341;4415;84;8412;
20231252;12;2023;7640879;1;1;1;70;;2;879.363423;73;1;;;;;;;;;1;108;0;3;7;2;2;2;;2;;.;9211;01;0123;
20231252;12;2023;7640881;1;1;1;70;;2;778.72956707;73;;1;1;3;7;;;48;800000;1;0;2;8;7;4;2;2;;1;1200000;9211;9211;01;0141;
20231252;12;2023;7640883;1;2;1;70;;2;1988.6073831;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640884;1;1;1;70;;2;642.02915098;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640885;1;2;1;70;;2;1064.7455116;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640886;1;2;1;70;;2;1083.1333319;73;1;;;;;;;;;1;36;0;3;4;1;2;2;;2;;.;7531;14;1410;
20231252;12;2023;7640887;1;2;1;70;;2;1014.7249478;73;1;;;;;;;;;1;160;0;3;1;3;2;2;;2;;.;5131;56;5611;
20231252;12;2023;7640887;1;3;1;70;;2;1014.7249478;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640889;1;1;1;70;;1;489.65309946;73;1;;;;;;;;;1;240;0;6;4;1;2;2;;2;;.;9111;81;8121;
20231252;12;2023;7640890;1;2;1;70;;2;1941.3005835;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640891;1;2;1;70;;2;712.21650685;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640893;1;2;1;70;;2;996.37693345;73;1;;;;;;;;;1;60;0;3;4;1;2;2;;2;;.;9111;81;8121;
20231252;12;2023;7640893;1;3;1;70;;2;996.37693345;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640895;1;1;1;70;;2;748.24326097;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640895;1;2;1;70;;2;748.24326097;73;1;;;;;;;;;1;120;0;3;7;2;2;2;;2;;.;9211;01;0123;
20231252;12;2023;7640895;1;3;1;70;;2;748.24326097;73;1;;;;;;;;;1;240;0;4;7;4;2;2;;2;;.;9211;01;0123;
20231252;12;2023;7640896;1;1;1;70;;2;670.29763777;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640896;1;3;1;70;;2;670.29763777;73;1;;;;;1;;48;98;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640898;1;2;1;70;;2;497.15184577;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640899;1;2;1;70;;2;712.21650685;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640900;1;3;1;70;;1;734.48103888;73;1;;;;;1;;24;98;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640905;1;2;1;70;;2;497.15184577;73;;2;1;24;4;;;48;500000;1;7;0;6;1;6;2;2;;2;;5221;5120;01;0123;
20231252;12;2023;7640906;1;2;1;70;;2;710.32118291;73;1;;;;;;;;;1;60;2;3;1;3;2;2;;2;;.;5120;56;5611;
20231252;12;2023;7640906;1;3;1;70;;2;710.32118291;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640908;1;2;1;70;;2;1134.9726735;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640909;1;2;1;70;;2;1655.244833;73;1;;;;;;;;;1;24;0;3;1;2;2;2;;2;;.;5131;56;5613;
20231252;12;2023;7640912;1;2;1;70;;2;1206.1752952;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640913;1;2;1;70;;2;497.15184577;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640914;1;2;1;70;;2;497.15184577;73;1;;;;;;;;;1;240;0;6;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7640915;1;1;1;70;;1;1277.8676287;73;1;;;;;1;;56;1160000;1;24;0;7;1;3;2;3;;2;;.;5329;47;4773;
20231252;12;2023;7640915;1;2;1;70;;1;1277.8676287;73;1;;;;;;;;;1;240;0;3;1;3;2;2;;2;;.;9412;55;5511;
20231252;12;2023;7640917;1;1;1;70;;1;963.7956045;73;1;;;;;;;;;1;48;0;4;2;10;2;2;;2;;.;5223;46;4631;
20231252;12;2023;7640917;1;2;1;70;;1;963.7956045;73;1;;;;;;;;;1;60;0;5;2;10;2;3;;2;;.;5321;86;8621;
20231252;12;2023;7640917;1;3;1;70;;1;963.7956045;73;;1;1;4;2;;;50;1500000;1;1;4;8;2;10;2;2;;2;;2634;2634;86;8692;
20231252;12;2023;7640918;1;1;1;70;;1;1401.7489442;73;1;;;;;1;;48;1160000;1;312;0;3;4;1;2;2;;2;;.;9211;01;0123;
20231252;12;2023;7640920;1;3;1;70;;1;1004.122126;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640921;1;1;1;70;;1;966.42632398;73;1;;;;;;;;;1;120;0;5;2;10;2;3;;2;;.;1212;86;8610;
20231252;12;2023;7640922;1;1;1;70;;1;1061.2761683;73;1;;;;;;;;;1;240;0;9;1;10;2;2;;2;;.;4212;92;9200;
20231252;12;2023;7640922;1;2;1;70;;1;1061.2761683;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640922;1;3;1;70;;1;1061.2761683;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640924;1;2;1;70;;1;1087.4116873;73;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.;
20231252;12;2023;7640928;1;1;1;70;;2;1022.8021642;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640929;1;2;1;70;;2;818.25097211;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640929;1;3;1;70;;2;818.25097211;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640929;1;4;1;70;;2;818.25097211;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640932;1;1;1;70;;2;820.12045974;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640933;1;2;1;70;;2;1419.9644646;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640934;1;2;1;70;;2;1165.2601225;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640938;1;2;1;70;;2;1705.4685615;05;1;;;;;;;;;1;24;0;4;4;1;2;2;;2;;.;9112;81;8121;
20231252;12;2023;7640941;1;1;1;70;;1;1269.1757631;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640941;1;3;1;70;;1;1269.1757631;23;;2;1;104;1;;;48;1160000;1;24;0;1;1;8;2;2;;2;;5329;5329;86;8621;
20231252;12;2023;7640943;1;1;1;70;;1;2389.4110677;23;1;;;;;;;;;1;60;0;4;4;10;2;2;;2;;.;9112;84;8412;
20231252;12;2023;7640944;1;2;1;70;;1;1807.7724351;23;1;;;;;1;;40;2000000;1;18;0;1;2;10;2;2;;2;;.;5414;85;8530;
20231252;12;2023;7640950;1;1;1;70;;1;3807.2968878;23;;2;1;104;1;;;48;800000;1;1;0;8;7;4;2;2;;1;180000;5414;9211;01;0115;
20231252;12;2023;7640950;1;2;1;70;;1;3807.2968878;23;1;;;;;;;;;1;36;0;8;7;8;2;2;;2;;.;9211;01;0125;
20231252;12;2023;7640951;1;2;1;70;;1;2710.7375731;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640952;1;1;1;70;;1;1833.0251033;23;1;;;;;;;;;1;72;0;9;4;1;2;2;;2;;.;9121;96;9601;
20231252;12;2023;7640952;1;2;1;70;;1;1833.0251033;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640952;1;3;1;70;;1;1833.0251033;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640953;1;1;1;70;;1;1281.9957203;23;1;;;;;1;;48;1160000;1;120;0;8;1;4;2;2;;2;;.;4311;58;5813;
20231252;12;2023;7640953;1;3;1;70;;1;1281.9957203;23;1;;;;;;;;;1;72;0;3;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7640953;1;4;1;70;;1;1281.9957203;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640954;1;3;1;70;;1;3364.7422199;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640955;1;2;1;70;;1;1642.5043874;23;1;;;;;;;;;1;360;0;4;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7640955;1;4;1;70;;1;1642.5043874;23;1;;;;;2;5;;500000;1;14;0;4;1;3;2;2;;2;;.;9411;56;5619;
20231252;12;2023;7640955;1;8;1;70;;1;1642.5043874;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640956;1;1;1;70;;1;3576.0608057;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640956;1;3;1;70;;1;3576.0608057;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640958;1;2;1;70;;1;3106.6045081;23;1;;;;;;;;;1;1;0;1;1;10;2;2;;1;1160000;.;9112;84;8412;
20231252;12;2023;7640960;1;2;1;70;;1;1292.7580371;23;1;;;;;1;;30;300000;1;36;0;3;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7640960;1;3;1;70;;1;1292.7580371;23;;2;1;21;1;;;50;1160000;1;3;0;6;1;2;2;2;;2;;5230;5230;47;4711;
20231252;12;2023;7640962;1;2;1;70;;1;2724.9435084;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640962;1;5;1;70;;1;2724.9435084;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640963;1;1;1;70;;2;1682.393155;23;1;;;;;;;;;1;70;3;4;4;1;2;2;;2;;.;6122;01;0145;
20231252;12;2023;7640963;1;3;1;70;;2;1682.393155;23;1;;;;;2;3;;1200000;1;18;2;3;1;6;2;2;;2;;.;7112;41;4111;
20231252;12;2023;7640964;1;3;1;70;;2;1258.6723358;23;;2;1;48;1;;;48;1160000;1;24;0;8;4;10;2;2;;2;;4120;4120;84;8412;
20231252;12;2023;7640965;1;1;1;70;;2;1808.6222427;23;1;;;;;;;;;1;240;1;4;4;1;2;2;;2;;.;9211;01;0161;
20231252;12;2023;7640965;1;2;1;70;;2;1808.6222427;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640965;1;4;1;70;;2;1808.6222427;23;1;;;;;;;;;1;60;1;3;4;1;2;2;;2;;.;9111;81;8121;
20231252;12;2023;7640966;1;2;1;70;;2;2792.4632207;23;1;;;;;;;;;1;60;1;3;4;1;2;2;;2;;.;9111;81;8121;
20231252;12;2023;7640966;1;3;1;70;;2;2792.4632207;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640967;1;3;1;70;;2;2121.3872095;23;;2;1;20;1;;;48;1160000;1;5;0;6;3;1;2;2;;2;;5230;9111;97;9700;
20231252;12;2023;7640968;1;1;1;70;;2;1711.1425023;23;1;;;;;2;4;;500000;1;14;3;4;4;1;2;2;;2;;.;9214;81;8130;
20231252;12;2023;7640968;1;2;1;70;;2;1711.1425023;23;1;;;;;;;;;1;140;0;7;4;1;2;2;;2;;.;6122;01;0145;
20231252;12;2023;7640969;1;1;1;70;;2;2659.0732676;23;1;;;;;;;;;1;160;1;3;4;1;2;2;;2;;.;9111;81;8121;
20231252;12;2023;7640969;1;3;1;70;;2;2659.0732676;23;1;;;;;;;;;1;120;1;3;4;1;2;2;;2;;.;9111;81;8121;
20231252;12;2023;7640969;1;5;1;70;;2;2659.0732676;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640970;1;1;1;70;;2;3191.1008545;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640970;1;2;1;70;;2;3191.1008545;23;1;;;;;;;;;1;240;1;3;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7640970;1;4;1;70;;2;3191.1008545;23;1;;;;;;;;;1;300;0;3;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7640971;1;1;1;70;;2;2368.5276684;23;1;;;;;;;;;1;240;0;3;4;1;2;2;;2;;.;9121;96;9601;
20231252;12;2023;7640971;1;2;1;70;;2;2368.5276684;23;1;;;;;2;3;;300000;1;26;1;8;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7640971;1;5;1;70;;2;2368.5276684;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640972;1;1;1;70;;2;1202.6009999;23;1;;;;;1;;20;200000;1;180;3;3;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7640973;1;2;1;70;;1;871.40881485;23;1;;;;;;;;;1;96;0;8;4;10;2;2;;2;;.;9112;84;8412;
20231252;12;2023;7640973;1;5;1;70;;1;871.40881485;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640975;1;1;1;70;;1;1640.5559634;23;1;;;;;;;;;1;120;1;3;1;1;2;2;;2;;.;9411;56;5619;
20231252;12;2023;7640977;1;1;1;70;;1;2219.4713881;23;1;;;;;;;;;1;172;1;3;4;1;2;2;;2;;.;9111;81;8121;
20231252;12;2023;7640977;1;4;1;70;;1;2219.4713881;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640977;1;6;1;70;;1;2219.4713881;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640979;1;1;1;70;;1;1495.3323032;23;;1;1;8;1;;;44;1300000;1;50;1;8;1;2;2;2;;2;;5329;4411;91;9101;
20231252;12;2023;7640980;1;1;1;70;;1;2111.647106;23;;1;1;8;1;;;48;1160000;1;2;0;8;1;10;2;2;;2;;5230;5230;42;4210;
20231252;12;2023;7640981;1;1;1;70;;1;1924.4400869;23;;2;1;36;3;;;42;600000;1;36;0;3;3;1;2;2;;2;;9111;9111;97;9700;
20231252;12;2023;7640983;1;3;1;70;;1;2707.0645268;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640983;1;4;1;70;;1;2707.0645268;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640984;1;3;1;70;;1;3083.753917;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640985;1;2;1;70;;1;2121.6643845;23;1;;;;;;;;;1;36;1;3;4;1;2;2;;2;;.;9111;81;8121;
20231252;12;2023;7640986;1;2;1;70;;1;1899.3577478;23;1;;;;;1;;20;400000;1;58;0;3;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7640988;1;3;1;70;;1;2015.0881143;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640989;1;2;1;70;;1;1377.3951533;23;1;;;;;;;;;1;36;0;4;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7640989;1;3;1;70;;1;1377.3951533;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7640990;1;1;1;70;;1;1184.0392503;23;1;;;;;;;;;1;158;3;3;4;1;2;2;;2;;.;9111;81;8121;
20231252;12;2023;7640992;1;2;1;70;;1;1362.0284577;23;1;;;;;;;;;1;12;1;3;4;1;2;2;;2;;.;9111;81;8121;
20231252;12;2023;7640993;1;1;1;70;;1;1510.0571936;23;1;;;;;;;;;1;86;2;4;4;4;2;2;;2;;.;6111;01;0112;
20231252;12;2023;7640995;1;1;1;70;;1;1559.8787714;23;1;;;;;1;;30;500000;1;60;1;6;4;1;2;2;;2;;.;9111;81;8121;
20231252;12;2023;7640999;1;1;1;70;;2;1368.9140018;23;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;6111;01;0112;
20231252;12;2023;7640999;1;2;1;70;;2;1368.9140018;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7641001;1;2;1;70;;2;1679.3869401;23;1;;;;;;;;;1;24;0;4;4;1;2;2;;2;;.;7512;10;1084;
20231252;12;2023;7641001;1;3;1;70;;2;1679.3869401;23;;2;1;24;3;;;42;800000;1;24;0;3;3;1;2;2;;2;;9111;5311;97;9700;
20231252;12;2023;7641001;1;4;1;70;;2;1679.3869401;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7641003;1;2;1;70;;2;1381.4392657;23;1;;;;;;;;;1;240;4;3;4;1;2;2;;2;;.;9111;81;8121;
20231252;12;2023;7641004;1;2;1;70;;2;1364.8046448;23;1;;;;;;;;;1;120;0;5;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7641005;1;1;1;70;;2;2533.0598479;23;1;;;;;2;4;;200000;1;3;2;7;4;1;2;2;;2;;.;6121;01;0144;
20231252;12;2023;7641006;1;1;1;70;;2;1777.9425678;23;;2;1;18;1;;;48;1160000;1;18;0;7;1;3;2;2;;2;;5223;5223;47;4771;
20231252;12;2023;7641007;1;1;1;70;;2;1750.0321046;23;1;;;;;2;4;;200000;1;6;2;4;4;1;2;2;;2;;.;5221;47;4724;
20231252;12;2023;7641008;1;1;1;70;;2;3010.8685865;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7641008;1;3;1;70;;2;3010.8685865;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7641010;1;2;1;70;;2;1986.0586663;23;1;;;;;;;;;1;180;1;3;4;1;2;2;;2;;.;9111;81;8121;
20231252;12;2023;7641010;1;3;1;70;;2;1986.0586663;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7641012;1;2;1;70;;2;1528.5585262;23;;1;1;10;1;;;40;1300000;1;0;3;8;4;1;2;2;;1;100000;5312;2355;85;8559;
20231252;12;2023;7641012;1;3;1;70;;2;1528.5585262;23;;1;1;2;1;;;48;800000;2;;;;;;;2;;1;40000;5223;;;;
20231252;12;2023;7641012;1;4;1;70;;2;1528.5585262;23;1;;;;;;;;;1;120;3;4;4;1;2;2;;2;;.;9212;01;0162;
20231252;12;2023;7641013;1;2;1;70;;2;2845.1693221;23;1;;;;;2;5;;1000000;1;100;2;4;1;7;2;2;;2;;.;5120;85;8530;
20231252;12;2023;7641013;1;3;1;70;;2;2845.1693221;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7641014;1;2;1;70;;2;2603.889321;23;1;;;;;;;;;1;12;0;3;4;1;2;2;;2;;.;5223;47;4711;
20231252;12;2023;7641017;1;1;1;70;;2;2817.2588589;23;1;;;;;2;5;;500000;1;120;3;4;4;4;2;2;;2;;.;2652;90;9007;
20231252;12;2023;7641019;1;1;1;70;;1;358.02204949;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7641019;1;3;1;70;;1;358.02204949;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7641019;1;4;1;70;;1;358.02204949;27;;1;1;8;4;;;60;1200000;1;2;2;8;5;3;2;2;;2;;3123;3123;41;4111;
20231252;12;2023;7641019;1;5;1;70;;1;358.02204949;27;;1;1;4;1;;;50;400000;2;;;;;;;2;;2;;9313;;;;
20231252;12;2023;7641019;1;6;1;70;;1;358.02204949;27;1;;;;;;;;;1;12;2;4;4;2;2;2;;2;;.;6112;01;0122;
